Index,fileCostTime,messageCostTime,chainCodeCostTime
1,,24.3999,6.5
2,,25.5,8.699999988079071
3,,27.5,7.600000023841858
4,,28.80000001192093,6.800000011920929
5,,20.30000001192093,6.600000023841858
6,,21.80000001192093,6.800000011920929
7,,22.100000023841858,10.800000011920929
8,,31.099999964237213,7.399999976158142
9,,24.30000001192093,6.899999976158142
10,,21.799999952316284,6.599999964237213
11,,22.19999998807907,7.199999988079071
12,,20.100000023841858,6.100000023841858
13,,24.19999998807907,6.5
14,,22,6.5
15,,21.099999964237213,6.300000011920929
16,,20.899999976158142,6.599999964237213
17,,25.80000001192093,6.199999988079071
18,,19,6.800000011920929
19,,31.399999976158142,6.200000047683716
20,,32.200000047683716,11.5
21,,24.099999964237213,10.600000023841858
22,,21.399999976158142,8
23,,23,6.400000035762787
24,,20.099999964237213,6.600000023841858
25,,23,10.699999988079071
26,,25.200000047683716,7.600000023841858
27,,26.30000001192093,8
28,,22.5,7.699999988079071
29,,23.30000001192093,12.199999988079071
30,,21.30000001192093,6.800000011920929
31,,24.30000001192093,17
32,,23.399999976158142,6.600000023841858
33,,23.400000035762787,7
34,,28.100000023841858,7.099999964237213
35,,25.30000001192093,6.5
36,,24.899999976158142,9.900000035762787
37,,22.80000001192093,10.599999964237213
38,,24.700000047683716,8.899999976158142
39,,26,6.699999988079071
40,,26.19999998807907,6.200000047683716
41,,20.69999998807907,6.400000035762787
42,,22.899999976158142,6.800000011920929
43,,52.10000002384186,8.199999988079071
44,,23.399999976158142,5.899999976158142
45,,22.69999998807907,6.099999964237213
46,,26.80000001192093,7.099999964237213
47,,27.900000035762787,6.799999952316284
48,,24.19999998807907,6.100000023841858
49,,37.19999998807907,6.399999976158142
50,,24.30000001192093,6.100000023841858
