Index,fileCostTime,messageCostTime,chainCodeCostTime
1,245.39999997615814,6.699999988079071,7.0999999940395355
2,237,9.300000011920929,7.0999999940395355
3,232.90000000596046,10.799999982118607,7.0999999940395355
4,232.90000000596046,8.5,7
5,240.19999998807907,8.400000005960464,6.9000000059604645
6,228.10000002384186,6,6.299999982118607
7,253.90000000596046,14.399999976158142,6.800000011920929
8,241.09999999403954,6.199999988079071,7.5999999940395355
9,236.7000000178814,6.800000011920929,7.5999999940395355
10,221.59999999403954,6.5,9.099999994039536
11,223.59999999403954,17.200000017881393,8.900000005960464
12,238.89999997615814,6.600000023841858,7.4000000059604645
13,211,7.0999999940395355,7.100000023841858
14,219.89999997615814,7.800000011920929,7.5999999940395355
15,231.59999999403954,7.699999988079071,8.800000011920929
16,264.5,6.9000000059604645,8
17,233.59999999403954,15.900000005960464,7.199999988079071
18,431.59999999403954,6.5999999940395355,8.399999976158142
19,232.80000001192093,6.800000011920929,8.399999976158142
20,280.19999998807907,6.4000000059604645,7.300000011920929
21,346.90000000596046,8.400000005960464,8.799999982118607
22,223.59999999403954,13.799999982118607,8.900000005960464
23,265.40000000596046,15.699999988079071,10.199999988079071
24,248.40000000596046,13.400000005960464,7
25,267.5,12,7.600000023841858
26,237.69999998807907,8.599999994039536,8.799999982118607
27,280.59999999403954,7,7.199999988079071
28,232.40000000596046,8.5,8.400000005960464
29,266.2999999821186,6.700000017881393,7.0999999940395355
30,223.80000001192093,7.600000023841858,8.199999988079071
31,257.09999999403954,9.5,9.900000005960464
32,234.5,6.5999999940395355,8
33,287.40000000596046,6.0999999940395355,7.800000011920929
34,329.90000000596046,7.5999999940395355,8
35,249.30000001192093,6.5999999940395355,8
36,233.90000000596046,7.200000017881393,7.299999982118607
37,216.09999999403954,8.800000011920929,7.199999988079071
38,227.60000002384186,7.600000023841858,8.099999994039536
39,267.90000000596046,6.600000023841858,8.400000005960464
40,263.69999998807907,10.099999994039536,15.199999988079071
41,254.69999998807907,7.9000000059604645,9
42,244.59999999403954,7.699999988079071,7.5
43,259.59999999403954,6.700000017881393,11.299999982118607
44,219.59999999403954,7.4000000059604645,8.5
45,229.59999999403954,6.699999988079071,6.5999999940395355
46,266.2000000178814,13.699999988079071,7.4000000059604645
47,291.7999999821186,7.9000000059604645,9
48,270.09999999403954,6.5999999940395355,7.299999982118607
49,221.5,6.299999982118607,11.200000017881393
50,221.09999999403954,7.799999982118607,10.099999994039536
