Index,fileCostTime,messageCostTime,chainCodeCostTime
1,697.0999999940395,12.099999994039536,8.900000005960464
2,682.5,7.5999999940395355,7.4000000059604645
3,615.7000000178814,7.4000000059604645,7.300000011920929
4,864.8000000119209,6,9.400000005960464
5,707.1000000238419,7.299999982118607,10.800000011920929
6,717.5,21.80000001192093,7.0999999940395355
7,734.1999999880791,7.700000017881393,8.199999988079071
8,841,7.4000000059604645,11.200000017881393
9,693.4000000059605,11.699999988079071,13.599999994039536
10,695.2999999821186,7.600000023841858,13.600000023841858
11,678.8000000119209,7.4000000059604645,14.299999982118607
12,657.5999999940395,6.5,8.599999994039536
13,705.6999999880791,6.800000011920929,16.19999998807907
14,770.9000000059605,7.800000011920929,8.599999994039536
15,686.6999999880791,10.5,7.0999999940395355
16,682.9000000059605,6.800000011920929,8.200000017881393
17,741.1999999880791,8,9.400000005960464
18,702.5,9.599999994039536,7.100000023841858
19,616.1000000238419,10.199999988079071,7.600000023841858
20,658.4000000059605,6.300000011920929,7
21,577,18.400000005960464,9.199999988079071
22,653.6999999880791,19.80000001192093,6.5999999940395355
23,684.6999999880791,8.5,16.69999998807907
24,647,7.5,8.599999994039536
25,695.2999999821186,12.099999994039536,8.5
26,641.2999999821186,6.600000023841858,7.5
27,777.0999999940395,15.400000005960464,7.799999982118607
28,700.8000000119209,7.799999982118607,8.400000005960464
29,615.0999999940395,7.4000000059604645,6.9000000059604645
30,669.4000000059605,6.299999982118607,9
31,694.5,12.5,8.699999988079071
32,741.5,7,7.9000000059604645
33,653.4000000059605,6.199999988079071,8.099999994039536
34,676.0999999940395,9,9
35,694.0999999940395,5.4000000059604645,13.099999994039536
36,764.1000000238419,14.5,8.600000023841858
37,701.1999999880791,8.700000017881393,7.699999988079071
38,755,7.300000011920929,10.300000011920929
39,669,7.100000023841858,13
40,693.2000000178814,6.399999976158142,7.0999999940395355
41,639,7,15.099999994039536
42,743.1000000238419,6.799999982118607,16.299999982118607
43,700.5999999940395,6.199999988079071,6.199999988079071
44,665.9000000059605,7.600000023841858,7.0999999940395355
45,694.1999999880791,6.5999999940395355,27
46,662.2999999821186,6.9000000059604645,7.4000000059604645
47,733,15.900000005960464,9.5
48,736.5,6.4000000059604645,7.9000000059604645
49,806.8999999761581,17.299999982118607,10.200000017881393
50,797.8000000119209,8.800000011920929,8.5
