Index,fileCostTime,messageCostTime,chainCodeCostTime
1,938.0999999940395,6.800000011920929,7.5999999940395355
2,929.3999999761581,6.300000011920929,6.699999988079071
3,1042.5,6.5999999940395355,8.900000005960464
4,928.8000000119209,9.300000011920929,7.299999982118607
5,877.6999999880791,15.699999988079071,7.800000011920929
6,878.1999999880791,7.800000011920929,7.300000011920929
7,1051.800000011921,6.200000017881393,15.200000017881393
8,953.5,9.5,8
9,872.8000000119209,6.699999988079071,7.9000000059604645
10,870.8000000119209,7.600000023841858,10.900000005960464
11,986.6999999880791,6.5999999940395355,8.299999982118607
12,1039.7000000178814,6.100000023841858,8.599999994039536
13,969.3000000119209,6.699999988079071,8.300000011920929
14,1015,14.899999976158142,12.900000005960464
15,959.6999999880791,6.799999982118607,9.5
16,1078.7999999821186,7.5,8.099999994039536
17,1007.1999999880791,6.199999988079071,7.5999999940395355
18,943.7000000178814,7.9000000059604645,7.800000011920929
19,951.2999999821186,8,11.100000023841858
20,960.3999999761581,7.300000011920929,10.099999994039536
21,998.9000000059605,11.200000017881393,7.0999999940395355
22,923.7000000178814,7.299999982118607,11.400000005960464
23,902.6999999880791,9.5,7.199999988079071
24,948.7999999821186,9.400000005960464,9.400000005960464
25,995.8999999761581,6.700000017881393,6.799999982118607
26,940.5999999940395,18.099999994039536,10.400000005960464
27,880.4000000059605,7.300000011920929,8.300000011920929
28,857.9000000059605,9.699999988079071,8.599999994039536
29,955.9000000059605,7.4000000059604645,9.400000005960464
30,940.8000000119209,8.300000011920929,6.799999982118607
31,872.0999999940395,7,9.700000017881393
32,867,8.5,8.599999994039536
33,915.3000000119209,14.599999994039536,9.400000005960464
34,1011.4000000059605,7.299999982118607,7.4000000059604645
35,970.9000000059605,6.9000000059604645,7.600000023841858
36,948,6.800000011920929,9.299999982118607
37,947.5999999940395,6.899999976158142,6.800000011920929
38,969.3000000119209,8.900000005960464,23.400000005960464
39,919,7.200000017881393,14.099999994039536
40,961.3999999761581,7.4000000059604645,7.5999999940395355
41,949.9000000059605,7.9000000059604645,7.700000017881393
42,898.2999999821186,6.5,7.0999999940395355
43,1005.7999999821186,6,8
44,942.7000000178814,6.9000000059604645,8.600000023841858
45,985.6000000238419,6.700000017881393,8.099999994039536
46,1014.1999999880791,9.5,7.300000011920929
47,976.4000000059605,5.899999976158142,7.299999982118607
48,898.6000000238419,6.299999982118607,7.199999988079071
49,888.9000000059605,8.400000005960464,8.099999994039536
50,884.5,6.899999976158142,10.900000005960464
